-1.7763568394002505e-15, 243.50649350648746
13.405581947743471, 218.1725637782656
25.17126759747408, 689.9031652864505
35.867345460865536, 1758.6194486432069
44.424207751578706, 3928.2629484529753
50.30705057644401, 6100.618502637502
54.585481721800605, 8346.199524940625
58.86391286715718, 11201.992781565234
62.17969700480853, 13906.453404078115
64.74675569202249, 16498.634975475834
66.88597126470079, 18939.483912761825
69.02518683737908, 22063.7705524879
71.16440241005736, 25188.057192213964
73.30361798273566, 28629.654193787217
75.08629762663425, 31493.58361353611
76.5124413417531, 33412.561310423516
77.79597068536007, 35698.35271616744
78.42987804878051, 37402.59740259741
79.72126470077053, 39540.2489434556
80.79087248710968, 41224.43471018293
82.07440183071667, 43719.95866366413
83.19749000637276, 46716.34481907642
85.2832251897341, 49581.90147145017
86.4063133653902, 52381.82640795468
88.2781269914837, 55552.2179720517
90.417342564162, 58310.37727118487
91.48695035050115, 60523.41364099084
93.89356786976423, 63436.16003948546
96.03658536585368, 65649.35064935066
101.11342042755346, 67487.96927538021
106.17378048780489, 64870.12987012987
107.88760307436804, 63126.985840762565
109.67028271826663, 60946.49412345375
111.80949829094493, 58188.33482432058
113.94871386362323, 55381.35854644168
115.01832164996236, 53005.59891414999
116.89013527605587, 49816.222969429626
118.22714500897979, 47538.09729462936
120.0989586350733, 44373.12983928186
121.43596836799725, 41972.961717617305
122.50557615433638, 39870.577166301635
124.64479172701468, 37123.808495542464
125.91463414634146, 34967.532467532474
126.78400729969297, 33242.858685257735
128.92322287237127, 29996.529598667366
131.06243844504957, 27189.55332078848
133.20165401772786, 24309.351574791006
135.34086959040613, 21722.051701267854
137.48008516308442, 19354.428232100443
140.0471438502984, 16796.418545824723
143.09552604136496, 14423.913378782745
147.10655524013674, 11901.702810253882
150.85018249232377, 9639.8494617022
155.66341753084993, 7501.665792639673
162.0810642488848, 5267.242936907001
167.42910318058054, 3928.2629484529753
177.66768292682931, 2240.2597402597457
192.9808447431268, 929.4023662873369
204.8780487804877, 487.012987013004
216.61585365853662, 194.8051948052016
228.39674700191188, 120.53860628683469
240.16243265164246, 85.03534901721287
251.9281183013731, -48.10186574383988
263.6938039511037, -74.72930869605625
275.4594896008343, -74.72930869605625
287.2251752505649, -74.72930869605625
298.9908609002955, 22.90464879538922
310.75654655002614, -74.72930869605625
322.52223219975673, -74.72930869605625
334.2879178494873, -74.72930869605625
346.05360349921796, -74.72930869605625
357.81928914894854, -74.72930869605625
369.5849747986792, -74.72930869605625
381.35066044840977, -74.72930869605625
393.11634609814035, -21.474422791638062
404.882031747871, -21.474422791638062
416.6477173976016, -74.72930869605625
428.4134030473322, -74.72930869605625
440.1790886970628, -74.72930869605625
451.9447743467934, -74.72930869605625
463.71045999652404, -74.72930869605625
475.4761456462546, -74.72930869605625
487.3844456674971, -37.151288932727766
499.7480146439506, 1.0678157946676947
510.4166666666668, -36.876227493805345
521.5951166689954, 2.277309109820635
534.3045738949077, 2.450313668232411
546.0702595446382, -57.71392595433281
557.8359451943688, 31.934002080888604
569.6016308440994, -33.74702386792342
581.36731649383, -25.102569639362628
592.8861695774823, -37.177786583954
604.8986877932913, -78.35745554378082
617.733981229361, -78.58881563262548
629.4996668790916, -74.26658851835236
641.2653525288223, -83.14240283575782
653.0310381785529, -100.89403147056873
664.7967238282835, 31.780463112794678
676.562409478014, 22.90464879538922
688.4707094992566, -21.022920072835404
701.0105874514803, -62.169761016077246
